# GTOC13 Solution File
# Created: 2025-11-14 11:23:29
# Units: epoch(s), position(km), velocity(km/s)
# Approximate Objective J: 10.708942
#
# Propagated Arc: Body 0 (heliocentric) from t=3.893002 years to t=54.080606 years
# control: N/A
#    body_id   flag                epoch (s)              x (km)              y (km)              z (km)           vx (km/s)           vy (km/s)           vz (km/s)                  cx                  cy                  cz
           0      1   1.2285380807690214e+08  -2.99195741382e+10  -1.39789061625e+09  -3.72287349903e-07   1.84658709224e+01  -6.81001360077e-25   2.95958506498e-25   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   1.3810287117599213e+08  -2.96379296549e+10  -1.39794135936e+09  -3.72981723998e-07   1.84687234379e+01  -4.69760929446e-04   1.07617622895e-17   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   1.7358728846336204e+08  -2.89826277839e+10  -1.39775502871e+09  -3.68117268835e-07   1.84728357919e+01   1.83864371436e-03   1.29665133029e-16   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   2.2827315799864411e+08  -2.79718515340e+10  -1.39806005180e+09  -3.63247343691e-07   1.84853952254e+01  -1.69473535749e-03   1.72559355454e-16   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   3.0073971727850300e+08  -2.66323358316e+10  -1.39745866132e+09  -3.54228744222e-07   1.84938074148e+01   5.34453406893e-03  -1.71820780989e-16   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   3.8910932756453723e+08  -2.49964517491e+10  -1.39797398474e+09  -3.92613652696e-07   1.85194968448e+01  -2.69462256451e-03  -3.44958113521e-16   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   4.9109303160561925e+08  -2.31076326652e+10  -1.39678591130e+09  -3.97837260412e-07   1.85342511955e+01   1.07528002737e-02   1.69484456591e-18   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   6.0404941670564938e+08  -2.10109235043e+10  -1.39722997104e+09  -3.92690299531e-07   1.85789133839e+01  -2.47956781499e-03   3.46021711772e-16   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   7.2505293081006145e+08  -1.87620224609e+10  -1.39522333428e+09  -3.43187061825e-07   1.86059429860e+01   1.92926109015e-02   3.36750778159e-18   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   8.5096962384089386e+08  -1.64138572048e+10  -1.39500219749e+09  -3.78367053761e-07   1.86810906490e+01   1.26614751834e-03   2.49798611282e-18   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   9.7853830437507987e+08  -1.40283499038e+10  -1.39167153853e+09  -3.71295919215e-07   1.87349498965e+01   3.47754794622e-02  -6.83568384073e-16   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   1.1044549974059124e+09  -1.16606378273e+10  -1.38959957553e+09  -5.01307448159e-07   1.88667648958e+01   1.56051416377e-02   7.73552058286e-18   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   1.2254585115103245e+09  -9.37184616906e+09  -1.38354856275e+09  -3.14076227138e-07   1.89857778291e+01   7.06804182802e-02   1.39727022812e-15   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   1.3384148966103547e+09  -7.21303934693e+09  -1.37678070790e+09  -3.95163794531e-07   1.92456752738e+01   6.88984127954e-02  -1.35803541549e-15   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
