# GTOC13 Solution File
# Created: 2025-11-13 20:54:27
# Units: epoch(s), position(km), velocity(km/s)
# Approximate Objective J: 24.635928
#
# Propagated Arc: Body 0 (heliocentric) from t=-0.000000 years to t=76.783672 years
# control: N/A
#    body_id   flag                epoch (s)              x (km)              y (km)              z (km)           vx (km/s)           vy (km/s)           vz (km/s)                  cx                  cy                  cz
           0      1  -2.3308685721525896e-01  -2.99195741382e+10  -8.15598658922e+09  -8.18677812976e+08   9.99428263115e+00   0.00000000000e+00   1.61314911731e-37   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   2.3330045176085785e+07  -2.96863688877e+10  -8.15597615346e+09  -8.18676765460e+08   9.99756356978e+00   8.97885478972e-04   9.01275292924e-05   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   7.7618827460800290e+07  -2.91434023395e+10  -8.15586908127e+09  -8.18666017818e+08   1.00053795705e+01   3.06521438372e-03   3.07678657942e-04   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   1.6128454588610852e+08  -2.83057739134e+10  -8.15546535316e+09  -8.18625492586e+08   1.00179460057e+01   6.63385684790e-03   6.65890184642e-04   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   2.7215352896130484e+08  -2.71941246476e+10  -8.15444668729e+09  -8.18523241419e+08   1.00356481877e+01   1.18379618187e-02   1.18826540306e-03   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   4.0735311515011817e+08  -2.58357520852e+10  -8.15237123907e+09  -8.18314913046e+08   1.00590293171e+01   1.90320060901e-02   1.91038581930e-03   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   5.6338135313518178e+08  -2.42639785057e+10  -8.14866674321e+09  -8.17943064892e+08   1.00888001951e+01   2.87271733861e-02   2.88356279445e-03   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   7.3619705837001395e+08  -2.25173414037e+10  -8.14262324933e+09  -8.17336433885e+08   1.01258424148e+01   4.16427829310e-02   4.17999981771e-03   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   9.2132433211667860e+08  -2.06386732983e+10  -8.13338847406e+09  -8.16409469926e+08   1.01711913784e+01   5.87739141459e-02   5.89958050649e-03   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   1.1139684406165304e+09  -1.86741139443e+10  -8.11997259325e+09  -8.15062816907e+08   1.02259747932e+01   8.14710651868e-02   8.17786453402e-03   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   1.3091399793734527e+09  -1.66721017726e+10  -8.10127645044e+09  -8.13186144215e+08   1.02912654809e+01   1.11512729408e-01   1.11933726757e-02   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   1.5017840878733044e+09  -1.46823943262e+10  -8.07616927958e+09  -8.10665948343e+08   1.03677875763e+01   1.51117887590e-01   1.51688407479e-02   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   1.6869113616199691e+09  -1.27551599618e+10  -8.04365918020e+09  -8.07402664770e+08   1.04554092159e+01   2.02781714871e-01   2.03547282755e-02   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   1.8597270668548014e+09  -1.09401505675e+10  -8.00321456306e+09  -8.03342933879e+08   1.05524079514e+01   2.68730294678e-01   2.69744840211e-02   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   2.0157553048398647e+09  -9.28588984809e+09  -7.95528205306e+09  -7.98531586775e+08   1.06546827299e+01   3.49753361726e-01   3.51073796071e-02   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   2.1509548910286779e+09  -7.83869771238e+09  -7.90195444621e+09  -7.93178693158e+08   1.07554235336e+01   4.43394021898e-01   4.45067980634e-02   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   2.2618238741038742e+09  -6.64129613439e+09  -7.84753013870e+09  -7.87715715435e+08   1.08459539367e+01   5.42170567067e-01   5.44217439853e-02   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   2.3454895925291829e+09  -5.73086836018e+09  -7.79846535128e+09  -7.82790713118e+08   1.09179019138e+01   6.33349860330e-01   6.35740965034e-02   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   2.3997783748138976e+09  -5.13685870790e+09  -7.76226485279e+09  -7.79156996386e+08   1.09654813064e+01   7.01544510881e-01   7.04193072893e-02   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
           0      1   2.4231084202230701e+09  -4.88079456548e+09  -7.74553080184e+09  -7.77477273635e+08   1.09859611092e+01   7.33254596620e-01   7.36022874668e-02   0.00000000000e+00   0.00000000000e+00   0.00000000000e+00
# Flyby of Body 9 (Rogue1) at t=76.783672 years, v_inf=14.394859 km/s, E_final=73.732933 km²/s²
#    body_id   flag                epoch (s)              x (km)              y (km)              z (km)           vx (km/s)           vy (km/s)           vz (km/s)             v_inf_x             v_inf_y             v_inf_z
           9      1   2.4231084202230701e+09  -4.88079456548e+09  -7.74553080184e+09  -7.77477273635e+08   1.09859611092e+01   7.33254596620e-01   7.36022874668e-02   1.43058938253e+01  -1.59766734523e+00  -2.87706764227e-02
           9      1   2.4231084202230701e+09  -4.88079456548e+09  -7.74553080184e+09  -7.77477273635e+08   8.91062140911e+00   9.87078619461e+00   9.83258698899e-01   1.22305541253e+01   7.53986425276e+00   8.80885735010e-01
# Propagated Arc: Body 0 (heliocentric) from t=76.783672 years to t=97.421706 years
# control: N/A
